geonameid;asciiname;latitude;longitude;population;timezone
250124;`Ayn Jannah;32.33466;35.7637;9586;Asia/Amman
250152;Aydun;32.51031;35.85444;18376;Asia/Amman
250179;At Turrah;32.6368;35.99004;14619;Asia/Amman
250186;At Tayyibah;32.54388;35.7186;12615;Asia/Amman
250187;At Tayyibah;31.05672;35.60168;5231;Asia/Amman
250198;At Tafilah;30.83752;35.60442;25429;Asia/Amman
250258;As Salt;32.03917;35.72722;80189;Asia/Amman
250267;Safi;31.03608;35.46544;15200;Asia/Amman
250294;Ash Shajarah;32.64299;35.94206;11243;Asia/Amman
250336;Ar Ramtha;32.55873;36.00816;74901;Asia/Amman
250420;`Anjarah;32.3063;35.75653;17634;Asia/Amman
250441;Amman;31.95522;35.94503;1275857;Asia/Amman
250461;Hayy al Quwaysimah;31.91037;35.94975;32396;Asia/Amman
250462;Al Quwayrah;29.80045;35.3116;7372;Asia/Amman
250540;Al Mazar al Janubi;31.06722;35.69486;9383;Asia/Amman
250582;Mafraq;32.34289;36.20804;57118;Asia/Amman
250603;Al Kittah;32.27685;35.84114;5626;Asia/Amman
250623;Al Karamah;31.95222;35.57917;9384;Asia/Amman
250624;Qir Moav;31.18248;35.69999;22581;Asia/Amman
250637;Al Jubayhah;32.01071;35.89802;46834;Asia/Amman
250697;Al Hamra';32.44017;36.15265;6211;Asia/Amman
250738;Hayy al Bunayyat;31.89603;35.88465;5579;Asia/Amman
250774;Aqaba;29.52667;35.00778;95048;Asia/Amman
250799;'Ajlun;32.33326;35.75279;125557;Asia/Amman
6946409;Karak City;31.16368;35.76204;21678;Asia/Amman
7838895;Russeifa;32.01778;36.04639;268237;Asia/Amman
1847947;Shingu;33.73333;135.98333;31619;Asia/Tokyo
1847963;Atsugi;35.44272;139.36931;229199;Asia/Tokyo
1847966;Akashi;34.63333;134.98333;297279;Asia/Tokyo
1847968;Zushi;35.29483;139.57812;60055;Asia/Tokyo
1848004;Zama;35.4879;139.39101;134671;Asia/Tokyo
1848016;Yuza;39.01573;139.92909;17082;Asia/Tokyo
1848055;Gero;35.8;137.23333;35000;Asia/Tokyo
1848087;Yukuhashi;33.72873;130.983;71277;Asia/Tokyo
1848096;Yuki;36.3;139.88333;51574;Asia/Tokyo
1848113;Yugawara;35.15;139.06667;27567;Asia/Tokyo
1848169;Yoshino-cho;34.39611;135.85768;8829;Asia/Tokyo
1848188;Yoshikawa;35.89232;139.84184;60510;Asia/Tokyo
1848194;Yoshii;36.25;138.98333;25655;Asia/Tokyo
1848210;Yoshida-kasugacho;37.68333;138.88333;25500;Asia/Tokyo
1848243;Yorii;36.11567;139.19429;38717;Asia/Tokyo
1848254;Yono;35.88333;139.63333;1077730;Asia/Tokyo
1848277;Yonago;35.43333;133.33333;141368;Asia/Tokyo
1848313;Yokosuka;35.28361;139.66722;428992;Asia/Tokyo
1848354;Yokohama;35.43333;139.65;3574443;Asia/Tokyo
1848373;Yokkaichi;34.96667;136.61667;295841;Asia/Tokyo
1848382;Youkaichi;35.11626;136.19768;45338;Asia/Tokyo
1848439;Yawata;34.87009;135.7027;71656;Asia/Tokyo
1848445;Yatsushiro;32.5045;130.60066;104341;Asia/Tokyo
1848447;Yatsuomachi-higashikumisaka;36.56667;137.13333;22205;Asia/Tokyo
1848482;Yasugicho;35.42146;133.24224;29368;Asia/Tokyo
1848498;Yashiro;34.91667;134.96667;21554;Asia/Tokyo
1848499;Yashio-shi;35.82255;139.83905;81345;Asia/Tokyo
1848522;Yao;34.61667;135.6;273213;Asia/Tokyo
1848550;Yanai;33.96667;132.11667;32229;Asia/Tokyo
1848573;Yanagawa;33.16667;130.4;40386;Asia/Tokyo
1848633;Yamazakicho-nakabirose;35;134.55;25115;Asia/Tokyo
1848689;Yamaguchi;34.18333;131.46667;145515;Asia/Tokyo
1848705;Yamaga;33.01667;130.68333;32298;Asia/Tokyo
1848774;Yaizu;34.86877;138.31952;121057;Asia/Tokyo
1848776;Yaita;36.8;139.93333;36275;Asia/Tokyo
1848933;Wakimachi;34.06667;134.15;17659;Asia/Tokyo
1849053;Utsunomiya;36.56667;139.88333;449865;Asia/Tokyo
1849069;Uto;32.68333;130.66667;39234;Asia/Tokyo
1849094;Usuki;33.12342;131.80401;35001;Asia/Tokyo
1849154;Ushibuka;32.19537;130.02554;16667;Asia/Tokyo
1849183;Ureshinomachi-shimojuku;33.11358;130.00292;18953;Asia/Tokyo
1849186;Urayasu;35.67056;139.88861;143758;Asia/Tokyo
1849237;Uozu;36.8;137.4;45848;Asia/Tokyo
1849299;Umi;33.56826;130.51009;39772;Asia/Tokyo
1849367;Ujiie;36.68333;139.96667;30366;Asia/Tokyo
1849372;Uji;34.89044;135.80325;192925;Asia/Tokyo
1849407;Uenohara;35.61667;139.11667;27840;Asia/Tokyo
1849414;Ueno-ebisumachi;34.75856;136.13108;61598;Asia/Tokyo
1849424;Ueki;32.9;130.68333;31688;Asia/Tokyo
1849429;Ueda;36.40265;138.28161;126606;Asia/Tokyo
1849498;Ube;33.94306;131.25111;173733;Asia/Tokyo
1849519;Tsuyama;35.05215;133.99885;89717;Asia/Tokyo
1849539;Tsushima;35.16667;136.71667;67658;Asia/Tokyo
1849561;Tsurusaki;33.24528;131.69165;76968;Asia/Tokyo
1849563;Tsuruoka;38.72167;139.82167;99820;Asia/Tokyo
1849584;Tsurugi-asahimachi;36.45;136.63333;22042;Asia/Tokyo
1849592;Tsuruga;35.64547;136.0558;68482;Asia/Tokyo
1849647;Tsuma;32.1;131.4;34318;Asia/Tokyo
1849661;Tsukumiura;33.07539;131.86907;21658;Asia/Tokyo
1849706;Tsukawaki;33.27668;131.15628;18371;Asia/Tokyo
1849729;Tsuiki;33.67307;131.03776;9100;Asia/Tokyo
1849782;Tsubata;36.67012;136.7403;38644;Asia/Tokyo
1849788;Tsubame;37.6645;138.92518;44284;Asia/Tokyo
1849796;Tsu;34.73333;136.51667;163461;Asia/Tokyo
1849814;Toyota;35.08333;137.15;362383;Asia/Tokyo
1849817;Toyoshina;36.29991;137.90108;27834;Asia/Tokyo
1849831;Toyooka;35.54008;134.82038;46500;Asia/Tokyo
1849837;Toyonaka;34.78244;135.46932;384459;Asia/Tokyo
1849845;Toyokawa;34.81667;137.4;120537;Asia/Tokyo
1849846;Toyohashi;34.76667;137.38333;378374;Asia/Tokyo
1849850;Toyohama;34.70933;136.93425;21917;Asia/Tokyo
1849876;Toyama;36.7;137.21667;325532;Asia/Tokyo
1849892;Tottori;35.5;134.23333;154098;Asia/Tokyo
1849904;Tosu;33.36667;130.51667;63595;Asia/Tokyo
1850004;Tonosho;34.48047;134.17017;16514;Asia/Tokyo
1850034;Tondabayashicho;34.50065;135.60211;132873;Asia/Tokyo
1850091;Tomioka;36.25411;138.89813;49281;Asia/Tokyo
1850108;Tomigusuku;26.18583;127.68192;55715;Asia/Tokyo
1850147;Tokyo;35.6895;139.69171;8336599;Asia/Tokyo
1850152;Tokuyama;34.05;131.81667;101133;Asia/Tokyo
1850158;Tokushima;34.06667;134.56667;267345;Asia/Tokyo
1850181;Tokorozawa;35.79916;139.46903;339435;Asia/Tokyo
1850185;Tokoname;34.88333;136.85;49554;Asia/Tokyo
1850207;Toki;35.35;137.18333;61394;Asia/Tokyo
1850217;Tokamachi;37.13333;138.76667;41136;Asia/Tokyo
1850269;Togitsu;32.83333;129.85;29364;Asia/Tokyo
1850307;Tochio-honcho;37.47642;138.99513;23045;Asia/Tokyo
1850311;Tochigi;36.38333;139.73333;82133;Asia/Tokyo
1850345;Toba;34.4833;136.84186;23303;Asia/Tokyo
1850396;Tenri;34.58333;135.83333;71052;Asia/Tokyo
1850405;Tenno;39.9;139.96667;22740;Asia/Tokyo
1850472;Tawaramoto;34.5542;135.79297;32659;Asia/Tokyo
1850498;Tatsuno;35.98426;137.99721;21499;Asia/Tokyo
1850499;Tatsunocho-tominaga;34.86437;134.552;40011;Asia/Tokyo
1850523;Tateyama;34.98333;139.86667;50064;Asia/Tokyo
1850559;Tatebayashi;36.25;139.53333;81274;Asia/Tokyo
1850589;Tarumizu;31.48333;130.7;19146;Asia/Tokyo
1850600;Tarui;35.36667;136.53333;29070;Asia/Tokyo
1850627;Tanushimarumachi-toyoki;33.35;130.68333;21156;Asia/Tokyo
1850630;Tanuma;36.36667;139.58333;28723;Asia/Tokyo
1850692;Nishi-Tokyo-shi;35.72526;139.5383;195164;Asia/Tokyo
1850693;Tanashicho;35.72922;139.53813;82112;Asia/Tokyo
1850707;Tanabe;34.82242;135.76604;65903;Asia/Tokyo
1850708;Tanabe;33.73333;135.36667;69563;Asia/Tokyo
1850742;Tamano;34.48333;133.95;67786;Asia/Tokyo
1850745;Tamana;32.91667;130.56667;45661;Asia/Tokyo
1850746;Tamamura;36.3;139.11667;42566;Asia/Tokyo
1850818;Taketoyo;34.85;136.91667;41679;Asia/Tokyo
1850834;Takeocho-takeo;33.19009;130.02084;34230;Asia/Tokyo
1850860;Takehara;34.33833;132.91667;30506;Asia/Tokyo
1850872;Takefu;35.90393;136.16687;75753;Asia/Tokyo
1850878;Takedamachi;32.96667;131.4;16361;Asia/Tokyo
1850892;Takayama;36.13333;137.25;66636;Asia/Tokyo
1850910;Takatsuki;34.84833;135.61678;354468;Asia/Tokyo
1851002;Takasaki;36.33333;139.01667;240857;Asia/Tokyo
1851012;Takarazuka;34.79936;135.35697;219789;Asia/Tokyo
1851032;Takaoka;36.75;137.01667;170077;Asia/Tokyo
1851068;Takanabe;32.13333;131.5;22513;Asia/Tokyo
1851100;Takamatsu;34.33333;134.05;334223;Asia/Tokyo
1851125;Takaishi;34.51667;135.43333;60511;Asia/Tokyo
1851137;Takahashi;34.78333;133.61667;24819;Asia/Tokyo
1851155;Takahama;34.91667;136.98333;40501;Asia/Tokyo
1851170;Bungo-Takada-shi;33.5567;131.44506;23856;Asia/Tokyo
1851193;Tajimi;35.31667;137.13333;107818;Asia/Tokyo
1851259;Tahara;34.66667;137.26667;38177;Asia/Tokyo
1851273;Tagawa;33.63333;130.8;51608;Asia/Tokyo
1851282;Tadotsu;34.275;133.75;23514;Asia/Tokyo
1851348;Suzuka;34.88333;136.58333;191477;Asia/Tokyo
1851357;Suzaka;36.65;138.31667;54022;Asia/Tokyo
1851368;Suwa;36.03799;138.11308;54735;Asia/Tokyo
1851390;Susaki;33.39471;133.29128;26195;Asia/Tokyo
1851426;Sumoto;34.35;134.9;39546;Asia/Tokyo
1851462;Sukumo;32.93333;132.73333;25784;Asia/Tokyo
1851483;Suita;34.76143;135.51567;351630;Asia/Tokyo
1851494;Suibara;37.84608;139.23039;20392;Asia/Tokyo
1851504;Sugito;36.03107;139.72636;49817;Asia/Tokyo
1851542;Sueyoshicho-ninokata;31.65;131.01667;19986;Asia/Tokyo
1851604;Soka;35.83643;139.79957;231445;Asia/Tokyo
1851606;Soja;34.67534;133.75091;57469;Asia/Tokyo
1851622;Sobue;35.25;136.71667;23372;Asia/Tokyo
1851711;Shobu;36.06667;139.6;22156;Asia/Tokyo
1851713;Shobara;34.85;133.01667;20527;Asia/Tokyo
1851717;Shizuoka;34.98333;138.38333;701561;Asia/Tokyo
1851813;Shirone;37.76354;139.02199;41406;Asia/Tokyo
1851883;Shiraoka;36.01839;139.66034;50974;Asia/Tokyo
1851935;Shirahamacho-usazakiminami;34.78333;134.71667;23180;Asia/Tokyo
1851952;Shiozawa;37.03757;138.84867;20178;Asia/Tokyo
1852003;Shiojiri;36.1;137.96667;67159;Asia/Tokyo
1852046;Shinshiro;34.9;137.5;36069;Asia/Tokyo
1852102;Shin'ichi;34.55543;133.27297;21030;Asia/Tokyo
1852109;Shingu;33.71399;130.4313;25991;Asia/Tokyo
1852225;Shimonoseki;33.95;130.95;245786;Asia/Tokyo
1852347;Shimodate;36.3;139.98333;63666;Asia/Tokyo
1852357;Shimoda;34.66667;138.95;26704;Asia/Tokyo
1852383;Minato;34.2152;135.1501;375339;Asia/Tokyo
1852385;Nishishinminato;36.77957;137.07576;35994;Asia/Tokyo
1852472;Shimada;34.81667;138.18333;75781;Asia/Tokyo
1852479;Shimabara;32.78333;130.36667;38113;Asia/Tokyo
1852502;Shiki;35.83333;139.58333;65411;Asia/Tokyo
1852534;Shiida;33.65341;131.05797;11737;Asia/Tokyo
1852561;Shido;34.32333;134.17333;22859;Asia/Tokyo
1852588;Shibushi;31.46667;131.105;18349;Asia/Tokyo
1852595;Shibukawa;36.48333;139;48322;Asia/Tokyo
1852607;Shibata;37.95;139.33333;80793;Asia/Tokyo
1852663;Seto;35.23333;137.1;134246;Asia/Tokyo
1852673;Setakamachi-takayanagi;33.14858;130.46548;23985;Asia/Tokyo
1852736;Satsumasendai;31.81667;130.3;73132;Asia/Tokyo
1852849;Satte;36.07254;139.72615;55286;Asia/Tokyo
1852899;Sasebo;33.15917;129.72278;237444;Asia/Tokyo
1852901;Sasayama;35.06667;135.21667;47204;Asia/Tokyo
1852915;Sasaguri;33.61561;130.55105;32588;Asia/Tokyo
1852964;Sano;36.31667;139.58333;82535;Asia/Tokyo
1852984;Sanjo;37.61667;138.95;82893;Asia/Tokyo
1853008;Sandacho;34.88444;135.22694;132858;Asia/Tokyo
1853066;Sakurai;34.5;135.85;62964;Asia/Tokyo
1853081;Saku;36.21667;138.48333;68885;Asia/Tokyo
1853140;Sakata;38.91667;139.855;100446;Asia/Tokyo
1853174;Sakaiminato;35.55;133.23333;36324;Asia/Tokyo
1853190;Sakaidecho;34.32278;133.8356;57090;Asia/Tokyo
1853192;Sakai-nakajima;36.26667;139.25;31268;Asia/Tokyo
1853193;Sakai;36.1;139.8;26918;Asia/Tokyo
1853195;Sakai;34.58333;135.46667;782339;Asia/Tokyo
1853209;Sakado;35.95694;139.38889;96656;Asia/Tokyo
1853237;Saiki;32.95;131.9;49065;Asia/Tokyo
1853280;Sagara;34.68503;138.20461;25922;Asia/Tokyo
1853303;Saga;33.23333;130.3;165236;Asia/Tokyo
1853338;Sabae;35.94647;136.18498;66291;Asia/Tokyo
1853354;Ryuo;35.65;138.5;43180;Asia/Tokyo
1853371;Ryotsu-minato;38.07817;138.43939;16359;Asia/Tokyo
1853433;Ozu;32.86667;130.86667;29820;Asia/Tokyo
1853483;Oyama;36.3;139.8;159936;Asia/Tokyo
1853486;Oyama;34.60359;138.21719;21744;Asia/Tokyo
1853514;Owase;34.06667;136.2;22038;Asia/Tokyo
1853564;Otsuki;35.6;138.93333;31226;Asia/Tokyo
1853574;Otsu;35;135.86667;298164;Asia/Tokyo
1853662;Otake;34.2;132.21667;30151;Asia/Tokyo
1853677;Ota;36.3;139.36667;152104;Asia/Tokyo
1853909;Osaka;34.69374;135.50218;2592413;Asia/Tokyo
1853992;Onomichi;34.41667;133.2;90936;Asia/Tokyo
1854018;Onoda;34.00139;131.18361;44295;Asia/Tokyo
1854022;Ono;35.98106;136.48727;37469;Asia/Tokyo
1854026;Ono;34.85;134.93333;50230;Asia/Tokyo
1854028;Ono-hara;34.28333;132.26667;26190;Asia/Tokyo
1854083;Omuta;33.03333;130.45;131974;Asia/Tokyo
1854093;Omura;32.92139;129.95389;89918;Asia/Tokyo
1854162;Ome;35.78389;139.24306;149323;Asia/Tokyo
1854177;Omamacho-omama;36.43181;139.27534;21286;Asia/Tokyo
1854186;Omachi;36.5;137.86667;30599;Asia/Tokyo
1854246;Okuchi-shinohara;32.06779;130.62439;22425;Asia/Tokyo
1854371;Okegawa;36;139.55722;75062;Asia/Tokyo
1854376;Okazaki;34.95;137.16667;352361;Asia/Tokyo
1854383;Okayama;34.65;133.93333;639652;Asia/Tokyo
1854384;Okaya;36.05659;138.0451;54286;Asia/Tokyo
1854405;Okawa;33.2;130.35;39223;Asia/Tokyo
1854444;Ojiya;37.3;138.8;40549;Asia/Tokyo
1854487;Oita;33.23333;131.6;448907;Asia/Tokyo
1854492;Oiso;35.31558;139.31625;32595;Asia/Tokyo
1854530;Oi;35.85091;139.51998;50593;Asia/Tokyo
1854629;Ogori-shimogo;34.1;131.4;23516;Asia/Tokyo
1854665;Ogawa;36.05342;139.26612;37443;Asia/Tokyo
1854703;Ogaki;35.35;136.61667;150570;Asia/Tokyo
1854747;Odawara;35.25556;139.15972;203035;Asia/Tokyo
1854774;Odacho-oda;35.19025;132.50846;31867;Asia/Tokyo
1854803;Obu;35;136.96667;77864;Asia/Tokyo
1854807;Obita;32.81667;129.88333;45293;Asia/Tokyo
1854849;Obama;35.49576;135.74604;32896;Asia/Tokyo
1854868;Nyuzen;36.93744;137.50059;27585;Asia/Tokyo
1854902;Numazu;35.1;138.86667;204318;Asia/Tokyo
1854905;Numata;36.63333;139.05;45526;Asia/Tokyo
1854979;Nonoichi;36.53333;136.61667;48354;Asia/Tokyo
1855066;Nogata;33.74051;130.72263;56821;Asia/Tokyo
1855078;Noda;35.94897;139.86793;121411;Asia/Tokyo
1855095;Nobeoka;32.58333;131.66667;121949;Asia/Tokyo
1855134;Nishiwaki;34.98419;134.97407;36953;Asia/Tokyo
1855189;Nishio;34.86667;137.05;103337;Asia/Tokyo
1855203;Nishinoomote;30.73333;131;17832;Asia/Tokyo
1855207;Nishinomiya-hama;34.71562;135.33199;468925;Asia/Tokyo
1855363;Nirasaki;35.7;138.45;33263;Asia/Tokyo
1855380;Ninomiya;35.3015;139.25581;31412;Asia/Tokyo
1855395;Nikko;36.75;139.61667;16041;Asia/Tokyo
1855410;Niitsu-honcho;37.80024;139.1224;65910;Asia/Tokyo
1855416;Niimi;34.98333;133.46667;23787;Asia/Tokyo
1855425;Niihama;33.96047;133.30522;123059;Asia/Tokyo
1855431;Niigata;37.88637;139.00589;505272;Asia/Tokyo
1855476;Nichinan;31.6;131.36667;44243;Asia/Tokyo
1855540;Naze;28.36667;129.48333;41365;Asia/Tokyo
1855580;Narutocho-mitsuishi;34.19933;134.60932;64082;Asia/Tokyo
1855612;Nara-shi;34.68505;135.80485;367353;Asia/Tokyo
1855670;Nanao;37.05;136.96667;45309;Asia/Tokyo
1855694;Namerikawa;36.76667;137.33333;34638;Asia/Tokyo
1855753;Nakatsugawa;35.48333;137.5;55011;Asia/Tokyo
1855757;Nakatsu;33.59811;131.1883;67372;Asia/Tokyo
1855852;Nakanojomachi;36.58717;138.84083;17741;Asia/Tokyo
1855863;Nakano;36.75;138.36667;42708;Asia/Tokyo
1855891;Nakamura;32.98333;132.93333;34559;Asia/Tokyo
1855907;Nakama;33.81688;130.70962;46745;Asia/Tokyo
1856035;Naha;26.21667;127.68333;300795;Asia/Tokyo
1856057;Nagoya;35.18147;136.90641;2191279;Asia/Tokyo
1856068;Nago;26.61502;127.98543;59587;Asia/Tokyo
1856177;Nagasaki;32.75;129.88333;410204;Asia/Tokyo
1856184;Nagareyama;35.8563;139.90266;156000;Asia/Tokyo
1856199;Nagaoka;37.45;138.85;195318;Asia/Tokyo
1856215;Nagano;36.65;138.18333;360176;Asia/Tokyo
1856243;Nagahama;35.38333;136.26667;62089;Asia/Tokyo
1856293;Nabari;34.61667;136.08333;88128;Asia/Tokyo
1856367;Musashino;35.70611;139.55944;137479;Asia/Tokyo
1856392;Muroto-misakicho;33.28662;134.16832;17601;Asia/Tokyo
1856426;Muramatsu;37.69257;139.17127;19712;Asia/Tokyo
1856434;Murakami;38.23333;139.48333;31334;Asia/Tokyo
1856456;Muko;34.96545;135.70415;53222;Asia/Tokyo
1856476;Muikamachi;37.06667;138.88333;29123;Asia/Tokyo
1856560;Morohongo;35.93556;139.30444;39693;Asia/Tokyo
1856569;Moriyama;35.06667;135.98333;68584;Asia/Tokyo
1856584;Moriguchi;34.73333;135.56667;148350;Asia/Tokyo
1856586;Mori;34.83333;137.93333;20280;Asia/Tokyo
1856667;Mizunami;35.36667;137.25;42617;Asia/Tokyo
1856698;Miyoshi;34.8;132.85;39257;Asia/Tokyo
1856703;Miyazu;35.53333;135.18333;21632;Asia/Tokyo
1856717;Miyazaki;31.91667;131.41667;311203;Asia/Tokyo
1856775;Miyakonojo;31.73333;131.06667;130994;Asia/Tokyo
1856828;Miyata;33.70811;130.65297;20421;Asia/Tokyo
1856878;Mitsuke;37.53333;138.93333;43180;Asia/Tokyo
1856881;Mitsukaido;36.01667;139.98333;41147;Asia/Tokyo
1856938;Mitake;35.41667;137.13333;19340;Asia/Tokyo
1856942;Mitaka-shi;35.68351;139.55963;182901;Asia/Tokyo
1856977;Mishima;35.11667;138.91667;113479;Asia/Tokyo
1857046;Mino;34.82691;135.47057;129127;Asia/Tokyo
1857062;Mino;35.53333;136.91667;23566;Asia/Tokyo
1857144;Minamirinkan;35.49527;139.44279;224015;Asia/Tokyo
1857208;Minamata;32.21667;130.4;29428;Asia/Tokyo
1857209;Minakuchicho-matoba;34.96667;136.16667;38986;Asia/Tokyo
1857260;Mikuni;36.21706;136.15185;23480;Asia/Tokyo
1857276;Miki;34.8;134.98333;74701;Asia/Tokyo
1857334;Mihara;34.4;133.08333;80387;Asia/Tokyo
1857379;Mibu;36.41667;139.8;39728;Asia/Tokyo
1857403;Menuma;36.22245;139.38205;27684;Asia/Tokyo
1857470;Matsuto;36.51667;136.56667;68159;Asia/Tokyo
1857519;Matsumoto;36.23333;137.96667;210667;Asia/Tokyo
1857550;Matsue;35.48333;133.05;156811;Asia/Tokyo
1857553;Matsudo;35.77995;139.90144;470277;Asia/Tokyo
1857560;Matsubase;32.65;130.66667;26163;Asia/Tokyo
1857568;Matsubara;34.56667;135.55;130855;Asia/Tokyo
1857594;Masuda;34.66667;131.85;48576;Asia/Tokyo
1857651;Maruoka;36.1534;136.27029;33563;Asia/Tokyo
1857659;Kamimaruko;36.31865;138.27329;25403;Asia/Tokyo
1857665;Marugame;34.28333;133.78333;82090;Asia/Tokyo
1857712;Makurazaki;31.26667;130.31667;24971;Asia/Tokyo
1857751;Maki;37.75;138.88333;29041;Asia/Tokyo
1857766;Maizuru;35.45;135.33333;92465;Asia/Tokyo
1857843;Maebashi;36.4;139.08333;282711;Asia/Tokyo
1857844;Maebaru-chuo;33.55916;130.20148;70339;Asia/Tokyo
1857871;Machida;35.54028;139.45083;399969;Asia/Tokyo
1857910;Kyoto;35.02107;135.75385;1459640;Asia/Tokyo
1858041;Kushikino;31.71667;130.26667;25744;Asia/Tokyo
1858067;Kusatsu;35.01667;135.96667;127680;Asia/Tokyo
1858088;Kurume;33.31667;130.51667;238197;Asia/Tokyo
1858249;Kuroda;35.35;136.78333;32586;Asia/Tokyo
1858283;Kurihashi;36.13333;139.7;27813;Asia/Tokyo
1858296;Kure;34.23222;132.56658;196624;Asia/Tokyo
1858301;Kurayoshi;35.43333;133.81667;48347;Asia/Tokyo
1858311;Kurashiki;34.58333;133.76667;437581;Asia/Tokyo
1858421;Kumamoto;32.80589;130.69181;680423;Asia/Tokyo
1858428;Kumagaya;36.13497;139.39004;155813;Asia/Tokyo
1858445;Kukichuo;36.06739;139.67498;73373;Asia/Tokyo
1858498;Kudamatsu;34;131.86667;52772;Asia/Tokyo
1858591;Kozakai-cho;34.8;137.35889;22064;Asia/Tokyo
1858729;Koshigaya;35.89035;139.78916;317437;Asia/Tokyo
1858756;Kosai-shi;34.7184;137.53175;43700;Asia/Tokyo
1858794;Konosu;36.06868;139.51684;88493;Asia/Tokyo
1858836;Konan;35.33165;136.87042;100389;Asia/Tokyo
1858858;Komoro;36.31667;138.43333;46272;Asia/Tokyo
1858866;Komono;35;136.51667;40740;Asia/Tokyo
1858902;Komatsushimacho;34;134.58333;42598;Asia/Tokyo
1858910;Komatsu;36.40263;136.45088;109045;Asia/Tokyo
1858926;Komaki;35.28333;136.91667;151025;Asia/Tokyo
1858964;Kokubunji;35.70222;139.47556;118682;Asia/Tokyo
1858972;Kokubu-matsuki;31.73333;130.76667;57896;Asia/Tokyo
1859093;Koga;36.18333;139.71667;58004;Asia/Tokyo
1859094;Koga;33.73333;130.46667;60045;Asia/Tokyo
1859100;Kofu;35.66667;138.56667;190000;Asia/Tokyo
1859113;Kodamacho-kodamaminami;36.18497;139.13191;21544;Asia/Tokyo
1859146;Kochi;33.55;133.53333;335570;Asia/Tokyo
1859171;Kobe;34.6913;135.183;1528478;Asia/Tokyo
1859175;Kobayashi;31.98333;130.98333;39747;Asia/Tokyo
1859234;Kitsuki;33.41998;131.61837;23353;Asia/Tokyo
1859307;Kitakyushu;33.85181;130.85034;997536;Asia/Tokyo
1859319;Kitakata;37.65;139.86667;37140;Asia/Tokyo
1859335;Kitahama;35.16667;135.91667;23836;Asia/Tokyo
1859383;Kishiwada;34.46667;135.36667;205561;Asia/Tokyo
1859393;Kisarazu;35.38329;139.93254;122524;Asia/Tokyo
1859400;Kisai;36.1;139.58333;20850;Asia/Tokyo
1859405;Kiryu;36.4;139.33333;110219;Asia/Tokyo
1859492;Kikuchi;32.98333;130.81667;26677;Asia/Tokyo
1859586;Kazo;36.11667;139.6;71291;Asia/Tokyo
1859642;Kawasaki;35.52056;139.71722;1306785;Asia/Tokyo
1859647;Kawasaki;33.59993;130.81495;19141;Asia/Tokyo
1859675;Kawanishi;34.81667;135.41667;160520;Asia/Tokyo
1859730;Kawaguchi;35.80521;139.71072;468565;Asia/Tokyo
1859740;Kawagoe;35.90861;139.48528;337931;Asia/Tokyo
1859765;Katsuyama;36.06173;136.50101;27088;Asia/Tokyo
1859884;Kasukabe;35.98308;139.74966;206915;Asia/Tokyo
1859891;Kasugai;35.24762;136.97229;298589;Asia/Tokyo
1859908;Kashiwazaki;37.36667;138.55;86183;Asia/Tokyo
1859924;Kashiwa;35.86224;139.97732;340221;Asia/Tokyo
1859941;Kashima;33.10611;130.09056;32410;Asia/Tokyo
1859951;Kashihara-shi;34.50896;135.7929;124521;Asia/Tokyo
1859952;Kashihara;34.58333;135.61667;79058;Asia/Tokyo
1859964;Kaseda-shirakame;31.41667;130.31667;23710;Asia/Tokyo
1859990;Kasaoka;34.50597;133.50391;58461;Asia/Tokyo
1859998;Kasamatsucho;35.36667;136.76667;22671;Asia/Tokyo
1860034;Kariya;34.98333;136.98333;139159;Asia/Tokyo
1860063;Karatsu;33.4425;129.96972;78330;Asia/Tokyo
1860095;Kanzakimachi-kanzaki;33.30895;130.37383;20172;Asia/Tokyo
1860098;Kanuma;36.55;139.73333;94903;Asia/Tokyo
1860112;Kanoya;31.38333;130.85;82335;Asia/Tokyo
1860122;Kan'onjicho;34.1276;133.64598;44363;Asia/Tokyo
1860176;Kannabecho-yahiro;34.55808;133.41796;40766;Asia/Tokyo
1860191;Kanie;35.13333;136.8;36592;Asia/Tokyo
1860211;Kanekomachi;36.41097;138.99621;37107;Asia/Tokyo
1860234;Kanda;33.78333;130.98333;36122;Asia/Tokyo
1860243;Kanazawa;36.6;136.61667;458937;Asia/Tokyo
1860256;Kanaya;34.82022;138.12775;20286;Asia/Tokyo
1860321;Kamojimacho-jogejima;34.06803;134.35033;24374;Asia/Tokyo
1860335;Kamogatacho-kamogata;34.53745;133.58967;18412;Asia/Tokyo
1860341;Kamo;37.66442;139.03502;32129;Asia/Tokyo
1860437;Kamirenjaku;35.69423;139.55495;178739;Asia/Tokyo
1860458;Kaminokawa;36.43333;139.91667;30827;Asia/Tokyo
1860563;Kamiichi;36.7;137.36667;23004;Asia/Tokyo
1860626;Kameyama;34.85;136.45;39899;Asia/Tokyo
1860635;Kameoka;35;135.58333;97181;Asia/Tokyo
1860648;Kameda-honcho;37.87214;139.1099;32765;Asia/Tokyo
1860672;Kamakura;35.30889;139.55028;166016;Asia/Tokyo
1860704;Kakogawacho-honmachi;34.76943;134.82905;271634;Asia/Tokyo
1860728;Kakegawa;34.76667;138.01667;84004;Asia/Tokyo
1860735;Kakamigahara;35.41667;136.86667;132241;Asia/Tokyo
1860748;Kashima-shi;35.96536;140.64474;65814;Asia/Tokyo
1860750;Kajiki;31.73333;130.66667;22997;Asia/Tokyo
